id,usuario_id,serie_id,texto,puntuacion,fecha,etiquetas,util
res_1133,usr_0068,ser_2008,Reseña número 1133. Acción sin tregua en una aventura llena de giros inesperados.,6,2025-03-11,recomendada,465
res_1134,usr_0378,ser_2351,Reseña número 1134. Misterio y suspenso se entrelazan en esta serie cautivadora.,9,2023-02-22,recomendada|joya oculta,13
res_1135,usr_0077,ser_1723,Reseña número 1135. Investigación criminal que pone a prueba los límites de la justicia.,1,2022-08-08,clásico moderno,457
res_1136,usr_0678,ser_0888,Reseña número 1136. Acción sin tregua en una aventura llena de giros inesperados.,1,2024-02-28,sobrevalorada|joya oculta,153
res_1137,usr_0373,ser_2588,Reseña número 1137. Una mirada profunda a la condición humana en tiempos difíciles.,5,2024-10-06,decepcionante,30
res_1138,usr_0004,ser_2390,Reseña número 1138. Acción sin tregua en una aventura llena de giros inesperados.,1,2022-08-27,sobrevalorada|decepcionante,103
res_1139,usr_0646,ser_0119,Reseña número 1139. Comedia que retrata la vida cotidiana con humor inteligente.,4,2023-01-02,apta para todos|clásico moderno,88
res_1140,usr_0316,ser_2774,Reseña número 1140. Investigación criminal que pone a prueba los límites de la justicia.,9,2025-02-24,recomendada|apta para todos|decepcionante,305
res_1141,usr_0508,ser_0177,Reseña número 1141. Misterio y suspenso se entrelazan en esta serie cautivadora.,7,2023-07-20,clásico moderno|decepcionante|apta para todos,49
res_1142,usr_0700,ser_1657,Reseña número 1142. Una saga familiar que recorre generaciones y secretos.,4,2022-11-30,joya oculta|recomendada|decepcionante,456
res_1143,usr_0784,ser_2616,Reseña número 1143. Romance que desafía las convenciones sociales de la época.,5,2022-07-24,sobrevalorada,189
res_1144,usr_0204,ser_2322,"Reseña número 1144. En un mundo donde las reglas se rompen, surgen héroes inesperados.",1,2023-04-26,imprescindible|clásico moderno|sobrevalorada,416
res_1145,usr_0788,ser_1640,Reseña número 1145. Romance que desafía las convenciones sociales de la época.,8,2022-02-24,clásico moderno|imprescindible|recomendada,259
res_1146,usr_0341,ser_2771,Reseña número 1146. Investigación criminal que pone a prueba los límites de la justicia.,7,2024-12-22,recomendada|decepcionante|clásico moderno,96
res_1147,usr_0621,ser_1067,"Reseña número 1147. Drama intenso sobre familia, lealtad y traición.",10,2022-01-29,decepcionante,167
res_1148,usr_0793,ser_2212,Reseña número 1148. Comedia que retrata la vida cotidiana con humor inteligente.,8,2024-11-18,recomendada,98
res_1149,usr_0490,ser_0098,Reseña número 1149. Una mirada profunda a la condición humana en tiempos difíciles.,8,2024-08-23,imprescindible,78
res_1150,usr_0053,ser_1509,Reseña número 1150. Investigación criminal que pone a prueba los límites de la justicia.,9,2024-04-18,joya oculta|solo adultos|decepcionante,105
res_1151,usr_0709,ser_0253,Reseña número 1151. Romance que desafía las convenciones sociales de la época.,5,2024-12-01,imprescindible|apta para todos,96
res_1152,usr_0263,ser_0092,Reseña número 1152. Una saga familiar que recorre generaciones y secretos.,6,2022-08-29,recomendada|decepcionante,29
res_1153,usr_0762,ser_0295,Reseña número 1153. Investigación criminal que pone a prueba los límites de la justicia.,2,2023-05-13,apta para todos|recomendada|sobrevalorada,449
res_1154,usr_0035,ser_0010,Reseña número 1154. Una historia épica que cambia el destino de los protagonistas para siempre.,5,2024-11-20,joya oculta|clásico moderno,336
res_1155,usr_0112,ser_2965,"Reseña número 1155. Drama intenso sobre familia, lealtad y traición.",4,2023-05-29,imprescindible|recomendada|clásico moderno,298
res_1156,usr_0292,ser_2779,Reseña número 1156. Comedia que retrata la vida cotidiana con humor inteligente.,3,2023-10-14,sobrevalorada|clásico moderno,292
res_1157,usr_0395,ser_0599,Reseña número 1157. Comedia que retrata la vida cotidiana con humor inteligente.,6,2024-06-02,joya oculta,137
res_1158,usr_0104,ser_0637,Reseña número 1158. Una saga familiar que recorre generaciones y secretos.,9,2024-07-01,imprescindible,466
res_1159,usr_0060,ser_2508,Reseña número 1159. Una mirada profunda a la condición humana en tiempos difíciles.,3,2022-09-06,decepcionante|joya oculta,130
res_1160,usr_0111,ser_2033,Reseña número 1160. Acción sin tregua en una aventura llena de giros inesperados.,2,2022-08-15,joya oculta,263
res_1161,usr_0240,ser_0646,Reseña número 1161. Misterio y suspenso se entrelazan en esta serie cautivadora.,1,2024-04-11,clásico moderno|apta para todos|imprescindible,476
res_1162,usr_0694,ser_1685,"Reseña número 1162. En un mundo donde las reglas se rompen, surgen héroes inesperados.",3,2022-09-10,apta para todos|clásico moderno,288
res_1163,usr_0306,ser_2115,"Reseña número 1163. En un mundo donde las reglas se rompen, surgen héroes inesperados.",1,2022-01-04,imprescindible,84
res_1164,usr_0727,ser_0849,Reseña número 1164. Una mirada profunda a la condición humana en tiempos difíciles.,1,2022-09-09,solo adultos|joya oculta,422
res_1165,usr_0391,ser_1382,Reseña número 1165. Comedia que retrata la vida cotidiana con humor inteligente.,7,2024-08-09,decepcionante,113
res_1166,usr_0562,ser_2978,Reseña número 1166. Una mirada profunda a la condición humana en tiempos difíciles.,7,2024-10-31,imprescindible|decepcionante,123
res_1167,usr_0315,ser_1154,Reseña número 1167. Acción sin tregua en una aventura llena de giros inesperados.,3,2022-12-25,recomendada|clásico moderno|sobrevalorada,135
res_1168,usr_0679,ser_2469,Reseña número 1168. Una historia épica que cambia el destino de los protagonistas para siempre.,6,2023-02-14,recomendada|decepcionante|clásico moderno,314
res_1169,usr_0377,ser_0031,Reseña número 1169. Una saga familiar que recorre generaciones y secretos.,5,2022-11-28,imprescindible|sobrevalorada|joya oculta,118
res_1170,usr_0407,ser_0625,Reseña número 1170. Comedia que retrata la vida cotidiana con humor inteligente.,8,2024-10-04,imprescindible,13
res_1171,usr_0717,ser_2056,Reseña número 1171. Romance que desafía las convenciones sociales de la época.,3,2024-08-14,imprescindible|recomendada,426
res_1172,usr_0382,ser_2388,"Reseña número 1172. En un mundo donde las reglas se rompen, surgen héroes inesperados.",6,2024-08-01,imprescindible|decepcionante|apta para todos,172
res_1173,usr_0094,ser_2261,Reseña número 1173. Misterio y suspenso se entrelazan en esta serie cautivadora.,10,2024-01-02,clásico moderno|imprescindible|joya oculta,217
res_1174,usr_0263,ser_1011,Reseña número 1174. Comedia que retrata la vida cotidiana con humor inteligente.,3,2022-10-10,solo adultos,101
res_1175,usr_0132,ser_2260,Reseña número 1175. Misterio y suspenso se entrelazan en esta serie cautivadora.,3,2023-06-26,solo adultos|clásico moderno|apta para todos,87
res_1176,usr_0581,ser_2191,Reseña número 1176. Una historia épica que cambia el destino de los protagonistas para siempre.,3,2022-02-16,imprescindible,329
res_1177,usr_0470,ser_0706,Reseña número 1177. Acción sin tregua en una aventura llena de giros inesperados.,6,2022-08-06,sobrevalorada|clásico moderno|decepcionante,74
res_1178,usr_0034,ser_1280,Reseña número 1178. Comedia que retrata la vida cotidiana con humor inteligente.,8,2024-11-22,sobrevalorada,54
res_1179,usr_0298,ser_1487,Reseña número 1179. Acción sin tregua en una aventura llena de giros inesperados.,3,2024-02-03,recomendada,111
res_1180,usr_0062,ser_0568,Reseña número 1180. Misterio y suspenso se entrelazan en esta serie cautivadora.,2,2023-03-26,recomendada,59
res_1181,usr_0116,ser_0864,"Reseña número 1181. En un mundo donde las reglas se rompen, surgen héroes inesperados.",5,2024-05-18,joya oculta|imprescindible,42
res_1182,usr_0289,ser_1018,Reseña número 1182. Romance que desafía las convenciones sociales de la época.,8,2024-10-25,recomendada|apta para todos|decepcionante,171
res_1183,usr_0680,ser_2528,"Reseña número 1183. Drama intenso sobre familia, lealtad y traición.",3,2024-09-06,recomendada|clásico moderno,64
res_1184,usr_0438,ser_0218,Reseña número 1184. Misterio y suspenso se entrelazan en esta serie cautivadora.,10,2024-08-13,solo adultos|joya oculta,298
res_1185,usr_0754,ser_2123,Reseña número 1185. Romance que desafía las convenciones sociales de la época.,3,2023-12-21,apta para todos|clásico moderno,399
res_1186,usr_0314,ser_0319,"Reseña número 1186. En un mundo donde las reglas se rompen, surgen héroes inesperados.",4,2023-12-14,solo adultos,353
res_1187,usr_0445,ser_1188,Reseña número 1187. Una saga familiar que recorre generaciones y secretos.,10,2024-02-18,decepcionante|clásico moderno,228
res_1188,usr_0724,ser_1651,Reseña número 1188. Una mirada profunda a la condición humana en tiempos difíciles.,4,2025-03-02,recomendada|solo adultos,226
res_1189,usr_0116,ser_0435,Reseña número 1189. Una saga familiar que recorre generaciones y secretos.,5,2024-10-19,recomendada|clásico moderno,485
res_1190,usr_0800,ser_1459,"Reseña número 1190. Drama intenso sobre familia, lealtad y traición.",3,2022-04-04,imprescindible,73
res_1191,usr_0496,ser_0034,Reseña número 1191. Misterio y suspenso se entrelazan en esta serie cautivadora.,3,2022-09-21,clásico moderno|joya oculta|solo adultos,114
res_1192,usr_0242,ser_2659,"Reseña número 1192. Drama intenso sobre familia, lealtad y traición.",4,2025-02-04,joya oculta,118
res_1193,usr_0218,ser_0458,Reseña número 1193. Acción sin tregua en una aventura llena de giros inesperados.,2,2024-06-02,solo adultos|decepcionante,347
res_1194,usr_0315,ser_1693,Reseña número 1194. Una saga familiar que recorre generaciones y secretos.,8,2022-03-23,imprescindible|recomendada,309
res_1195,usr_0540,ser_2940,Reseña número 1195. Una saga familiar que recorre generaciones y secretos.,6,2022-05-20,imprescindible,189
res_1196,usr_0506,ser_2233,Reseña número 1196. Romance que desafía las convenciones sociales de la época.,3,2023-05-07,recomendada|imprescindible|sobrevalorada,60
res_1197,usr_0330,ser_2651,Reseña número 1197. Comedia que retrata la vida cotidiana con humor inteligente.,9,2024-03-31,decepcionante,205
res_1198,usr_0309,ser_0534,Reseña número 1198. Una mirada profunda a la condición humana en tiempos difíciles.,7,2022-12-31,joya oculta|decepcionante|solo adultos,275
res_1199,usr_0739,ser_1170,Reseña número 1199. Acción sin tregua en una aventura llena de giros inesperados.,10,2023-02-27,imprescindible|apta para todos,143
res_1200,usr_0473,ser_2650,Reseña número 1200. Investigación criminal que pone a prueba los límites de la justicia.,8,2023-12-11,recomendada,182
res_1201,usr_0662,ser_2842,Reseña número 1201. Romance que desafía las convenciones sociales de la época.,2,2022-05-19,joya oculta|clásico moderno,157
res_1202,usr_0286,ser_0202,Reseña número 1202. Una historia épica que cambia el destino de los protagonistas para siempre.,3,2024-09-25,joya oculta|imprescindible,141
res_1203,usr_0315,ser_0947,Reseña número 1203. Romance que desafía las convenciones sociales de la época.,10,2023-02-24,apta para todos|sobrevalorada,489
res_1204,usr_0054,ser_1174,Reseña número 1204. Misterio y suspenso se entrelazan en esta serie cautivadora.,9,2024-03-24,solo adultos|recomendada|apta para todos,275
res_1205,usr_0537,ser_0312,Reseña número 1205. Acción sin tregua en una aventura llena de giros inesperados.,2,2024-12-13,solo adultos,367
res_1206,usr_0452,ser_2641,Reseña número 1206. Una mirada profunda a la condición humana en tiempos difíciles.,5,2024-07-01,joya oculta|solo adultos,213
res_1207,usr_0449,ser_2122,Reseña número 1207. Misterio y suspenso se entrelazan en esta serie cautivadora.,6,2022-09-14,sobrevalorada|clásico moderno,124
res_1208,usr_0658,ser_2597,"Reseña número 1208. En un mundo donde las reglas se rompen, surgen héroes inesperados.",9,2024-11-30,clásico moderno,212
res_1209,usr_0508,ser_1340,Reseña número 1209. Misterio y suspenso se entrelazan en esta serie cautivadora.,2,2023-03-14,joya oculta|clásico moderno,392
res_1210,usr_0649,ser_1442,Reseña número 1210. Comedia que retrata la vida cotidiana con humor inteligente.,8,2024-07-24,recomendada|clásico moderno|sobrevalorada,307
res_1211,usr_0737,ser_0250,Reseña número 1211. Romance que desafía las convenciones sociales de la época.,8,2022-04-24,clásico moderno|decepcionante,495
res_1212,usr_0216,ser_0110,Reseña número 1212. Una historia épica que cambia el destino de los protagonistas para siempre.,2,2024-09-20,imprescindible,397
res_1213,usr_0269,ser_0428,"Reseña número 1213. Drama intenso sobre familia, lealtad y traición.",8,2022-12-19,decepcionante|recomendada,326
res_1214,usr_0188,ser_2354,Reseña número 1214. Investigación criminal que pone a prueba los límites de la justicia.,6,2024-02-22,decepcionante|solo adultos,26
res_1215,usr_0376,ser_1500,Reseña número 1215. Comedia que retrata la vida cotidiana con humor inteligente.,3,2023-10-31,solo adultos,240
res_1216,usr_0296,ser_2600,Reseña número 1216. Investigación criminal que pone a prueba los límites de la justicia.,6,2024-06-01,decepcionante|clásico moderno,206
res_1217,usr_0316,ser_0638,Reseña número 1217. Misterio y suspenso se entrelazan en esta serie cautivadora.,4,2024-06-15,decepcionante|joya oculta,381
res_1218,usr_0139,ser_0631,Reseña número 1218. Una historia épica que cambia el destino de los protagonistas para siempre.,3,2022-09-18,joya oculta,37
res_1219,usr_0004,ser_1714,Reseña número 1219. Misterio y suspenso se entrelazan en esta serie cautivadora.,10,2024-04-11,solo adultos,82
res_1220,usr_0386,ser_1395,"Reseña número 1220. Drama intenso sobre familia, lealtad y traición.",1,2022-08-07,joya oculta|solo adultos|sobrevalorada,214
res_1221,usr_0049,ser_2552,Reseña número 1221. Acción sin tregua en una aventura llena de giros inesperados.,8,2023-04-20,decepcionante|solo adultos,17
res_1222,usr_0057,ser_2350,Reseña número 1222. Una mirada profunda a la condición humana en tiempos difíciles.,3,2022-08-29,clásico moderno|sobrevalorada|solo adultos,429
res_1223,usr_0638,ser_0800,"Reseña número 1223. Drama intenso sobre familia, lealtad y traición.",1,2024-02-06,recomendada|sobrevalorada|clásico moderno,177
res_1224,usr_0043,ser_1626,Reseña número 1224. Una saga familiar que recorre generaciones y secretos.,7,2022-08-21,clásico moderno|joya oculta|apta para todos,129
res_1225,usr_0280,ser_2743,Reseña número 1225. Comedia que retrata la vida cotidiana con humor inteligente.,3,2023-03-22,joya oculta|solo adultos,464
res_1226,usr_0271,ser_0296,"Reseña número 1226. En un mundo donde las reglas se rompen, surgen héroes inesperados.",1,2022-03-10,decepcionante|recomendada|joya oculta,291
res_1227,usr_0385,ser_2014,Reseña número 1227. Acción sin tregua en una aventura llena de giros inesperados.,1,2023-09-02,apta para todos,73
res_1228,usr_0251,ser_0764,"Reseña número 1228. En un mundo donde las reglas se rompen, surgen héroes inesperados.",6,2022-09-03,solo adultos|decepcionante|recomendada,308
res_1229,usr_0386,ser_1937,Reseña número 1229. Una saga familiar que recorre generaciones y secretos.,3,2025-03-26,recomendada|decepcionante,267
res_1230,usr_0441,ser_1449,Reseña número 1230. Una mirada profunda a la condición humana en tiempos difíciles.,2,2023-07-09,sobrevalorada|decepcionante|imprescindible,91
res_1231,usr_0034,ser_2029,Reseña número 1231. Una historia épica que cambia el destino de los protagonistas para siempre.,5,2023-03-21,recomendada,477
res_1232,usr_0467,ser_1874,"Reseña número 1232. Drama intenso sobre familia, lealtad y traición.",3,2022-10-21,solo adultos|decepcionante|joya oculta,476
res_1233,usr_0612,ser_1362,Reseña número 1233. Investigación criminal que pone a prueba los límites de la justicia.,10,2023-01-30,apta para todos|sobrevalorada|decepcionante,84
res_1234,usr_0554,ser_2981,Reseña número 1234. Acción sin tregua en una aventura llena de giros inesperados.,1,2022-06-18,apta para todos|clásico moderno,328
res_1235,usr_0483,ser_2735,Reseña número 1235. Investigación criminal que pone a prueba los límites de la justicia.,8,2023-03-14,recomendada|solo adultos|apta para todos,32
res_1236,usr_0212,ser_0136,Reseña número 1236. Comedia que retrata la vida cotidiana con humor inteligente.,3,2025-04-03,sobrevalorada,271
res_1237,usr_0228,ser_1492,"Reseña número 1237. Drama intenso sobre familia, lealtad y traición.",3,2023-03-07,solo adultos|decepcionante,22
res_1238,usr_0277,ser_1174,Reseña número 1238. Investigación criminal que pone a prueba los límites de la justicia.,1,2024-03-25,sobrevalorada|clásico moderno|imprescindible,135
res_1239,usr_0286,ser_2254,Reseña número 1239. Una saga familiar que recorre generaciones y secretos.,7,2025-01-29,apta para todos|recomendada,142
res_1240,usr_0113,ser_2921,"Reseña número 1240. Drama intenso sobre familia, lealtad y traición.",7,2022-08-03,clásico moderno|decepcionante,323
res_1241,usr_0319,ser_0532,Reseña número 1241. Romance que desafía las convenciones sociales de la época.,10,2023-05-23,solo adultos,28
res_1242,usr_0136,ser_0495,Reseña número 1242. Misterio y suspenso se entrelazan en esta serie cautivadora.,7,2022-06-08,apta para todos|joya oculta|clásico moderno,388
res_1243,usr_0036,ser_1278,Reseña número 1243. Romance que desafía las convenciones sociales de la época.,7,2022-05-30,decepcionante,494
res_1244,usr_0626,ser_1751,Reseña número 1244. Comedia que retrata la vida cotidiana con humor inteligente.,5,2023-08-25,recomendada,387
res_1245,usr_0272,ser_0813,Reseña número 1245. Romance que desafía las convenciones sociales de la época.,8,2022-03-09,apta para todos,234
res_1246,usr_0034,ser_1353,Reseña número 1246. Una historia épica que cambia el destino de los protagonistas para siempre.,4,2023-10-21,decepcionante|imprescindible,486
res_1247,usr_0462,ser_0766,Reseña número 1247. Misterio y suspenso se entrelazan en esta serie cautivadora.,7,2023-07-04,apta para todos|recomendada,150
res_1248,usr_0551,ser_1464,"Reseña número 1248. En un mundo donde las reglas se rompen, surgen héroes inesperados.",2,2025-04-13,recomendada|sobrevalorada|decepcionante,385
res_1249,usr_0403,ser_2999,Reseña número 1249. Una mirada profunda a la condición humana en tiempos difíciles.,3,2023-01-17,apta para todos|sobrevalorada|joya oculta,36
res_1250,usr_0779,ser_0473,"Reseña número 1250. En un mundo donde las reglas se rompen, surgen héroes inesperados.",8,2024-11-07,imprescindible|solo adultos,177
res_1251,usr_0618,ser_2914,"Reseña número 1251. Drama intenso sobre familia, lealtad y traición.",8,2023-01-01,imprescindible|sobrevalorada|joya oculta,149
res_1252,usr_0143,ser_0598,"Reseña número 1252. Drama intenso sobre familia, lealtad y traición.",10,2022-10-18,sobrevalorada|joya oculta,131
res_1253,usr_0073,ser_2261,Reseña número 1253. Romance que desafía las convenciones sociales de la época.,6,2024-09-06,imprescindible|sobrevalorada,207
res_1254,usr_0384,ser_2784,Reseña número 1254. Romance que desafía las convenciones sociales de la época.,3,2022-11-24,joya oculta|apta para todos|decepcionante,430
res_1255,usr_0534,ser_2132,Reseña número 1255. Una mirada profunda a la condición humana en tiempos difíciles.,7,2024-06-05,solo adultos,299
res_1256,usr_0574,ser_0886,Reseña número 1256. Una mirada profunda a la condición humana en tiempos difíciles.,5,2022-04-08,sobrevalorada|clásico moderno|imprescindible,241
res_1257,usr_0524,ser_0894,Reseña número 1257. Acción sin tregua en una aventura llena de giros inesperados.,2,2023-12-22,decepcionante|apta para todos|sobrevalorada,212
res_1258,usr_0535,ser_1663,Reseña número 1258. Acción sin tregua en una aventura llena de giros inesperados.,9,2022-02-18,recomendada|sobrevalorada|joya oculta,189
res_1259,usr_0428,ser_1376,Reseña número 1259. Una mirada profunda a la condición humana en tiempos difíciles.,1,2022-02-21,decepcionante,415
res_1260,usr_0147,ser_1985,Reseña número 1260. Comedia que retrata la vida cotidiana con humor inteligente.,1,2023-02-18,apta para todos|clásico moderno|recomendada,143
res_1261,usr_0482,ser_0024,Reseña número 1261. Una saga familiar que recorre generaciones y secretos.,3,2025-02-21,sobrevalorada,458
res_1262,usr_0228,ser_1854,"Reseña número 1262. En un mundo donde las reglas se rompen, surgen héroes inesperados.",5,2022-10-18,imprescindible|solo adultos|sobrevalorada,147
res_1263,usr_0461,ser_0724,Reseña número 1263. Romance que desafía las convenciones sociales de la época.,10,2023-04-12,decepcionante|clásico moderno|imprescindible,350
res_1264,usr_0418,ser_2965,Reseña número 1264. Investigación criminal que pone a prueba los límites de la justicia.,10,2023-07-25,clásico moderno|decepcionante|imprescindible,255
res_1265,usr_0427,ser_0516,Reseña número 1265. Una saga familiar que recorre generaciones y secretos.,4,2023-05-20,sobrevalorada|imprescindible,385
res_1266,usr_0317,ser_0122,Reseña número 1266. Romance que desafía las convenciones sociales de la época.,3,2024-11-20,clásico moderno,313
res_1267,usr_0515,ser_0430,Reseña número 1267. Acción sin tregua en una aventura llena de giros inesperados.,2,2024-10-23,recomendada,307
res_1268,usr_0548,ser_2300,Reseña número 1268. Una historia épica que cambia el destino de los protagonistas para siempre.,5,2022-02-09,sobrevalorada|imprescindible|solo adultos,370
res_1269,usr_0182,ser_1793,"Reseña número 1269. Drama intenso sobre familia, lealtad y traición.",5,2023-09-11,decepcionante|imprescindible,247
res_1270,usr_0369,ser_2467,Reseña número 1270. Misterio y suspenso se entrelazan en esta serie cautivadora.,3,2024-03-09,sobrevalorada|apta para todos,68
res_1271,usr_0707,ser_2883,Reseña número 1271. Romance que desafía las convenciones sociales de la época.,3,2023-01-15,imprescindible,409
res_1272,usr_0323,ser_1427,Reseña número 1272. Una mirada profunda a la condición humana en tiempos difíciles.,3,2023-10-18,imprescindible,200
res_1273,usr_0634,ser_2370,Reseña número 1273. Una mirada profunda a la condición humana en tiempos difíciles.,3,2025-03-06,joya oculta|decepcionante,49
res_1274,usr_0088,ser_2887,Reseña número 1274. Acción sin tregua en una aventura llena de giros inesperados.,6,2022-05-21,recomendada|joya oculta,204
res_1275,usr_0178,ser_1214,Reseña número 1275. Una saga familiar que recorre generaciones y secretos.,6,2022-08-06,sobrevalorada,297
res_1276,usr_0436,ser_1746,Reseña número 1276. Una historia épica que cambia el destino de los protagonistas para siempre.,6,2024-08-08,decepcionante|clásico moderno,294
res_1277,usr_0416,ser_1619,Reseña número 1277. Misterio y suspenso se entrelazan en esta serie cautivadora.,8,2022-05-15,imprescindible|joya oculta|recomendada,108
res_1278,usr_0138,ser_2697,Reseña número 1278. Una historia épica que cambia el destino de los protagonistas para siempre.,8,2022-11-14,imprescindible,298
res_1279,usr_0727,ser_0358,Reseña número 1279. Investigación criminal que pone a prueba los límites de la justicia.,5,2024-03-29,clásico moderno|apta para todos,27
res_1280,usr_0794,ser_1683,Reseña número 1280. Una mirada profunda a la condición humana en tiempos difíciles.,7,2025-04-03,clásico moderno|apta para todos|recomendada,496
res_1281,usr_0388,ser_1877,Reseña número 1281. Acción sin tregua en una aventura llena de giros inesperados.,6,2023-12-29,imprescindible|joya oculta|sobrevalorada,422
res_1282,usr_0423,ser_2398,Reseña número 1282. Romance que desafía las convenciones sociales de la época.,7,2022-05-06,decepcionante|imprescindible|apta para todos,193
res_1283,usr_0282,ser_1255,Reseña número 1283. Una saga familiar que recorre generaciones y secretos.,10,2023-12-13,imprescindible|apta para todos|decepcionante,120
res_1284,usr_0462,ser_2731,Reseña número 1284. Una historia épica que cambia el destino de los protagonistas para siempre.,5,2023-02-08,joya oculta|imprescindible|decepcionante,310
res_1285,usr_0107,ser_1713,"Reseña número 1285. Drama intenso sobre familia, lealtad y traición.",7,2023-02-09,solo adultos,239
res_1286,usr_0481,ser_1113,Reseña número 1286. Misterio y suspenso se entrelazan en esta serie cautivadora.,3,2023-01-06,imprescindible,439
res_1287,usr_0191,ser_2785,Reseña número 1287. Misterio y suspenso se entrelazan en esta serie cautivadora.,3,2022-08-09,solo adultos|imprescindible|joya oculta,47
res_1288,usr_0685,ser_2796,Reseña número 1288. Una saga familiar que recorre generaciones y secretos.,1,2023-04-22,solo adultos|imprescindible,53
res_1289,usr_0465,ser_1339,"Reseña número 1289. En un mundo donde las reglas se rompen, surgen héroes inesperados.",1,2022-12-28,clásico moderno|joya oculta|imprescindible,373
res_1290,usr_0573,ser_1340,Reseña número 1290. Una historia épica que cambia el destino de los protagonistas para siempre.,9,2023-02-26,decepcionante,242
res_1291,usr_0104,ser_0100,Reseña número 1291. Misterio y suspenso se entrelazan en esta serie cautivadora.,6,2023-03-01,clásico moderno|recomendada|imprescindible,162
res_1292,usr_0666,ser_1747,Reseña número 1292. Una mirada profunda a la condición humana en tiempos difíciles.,5,2023-04-07,solo adultos,493
res_1293,usr_0080,ser_2480,"Reseña número 1293. En un mundo donde las reglas se rompen, surgen héroes inesperados.",7,2023-04-17,clásico moderno,133
res_1294,usr_0457,ser_2574,"Reseña número 1294. En un mundo donde las reglas se rompen, surgen héroes inesperados.",6,2023-06-18,sobrevalorada,479
res_1295,usr_0655,ser_2596,Reseña número 1295. Investigación criminal que pone a prueba los límites de la justicia.,3,2023-10-25,imprescindible|sobrevalorada,410
res_1296,usr_0421,ser_2231,Reseña número 1296. Una saga familiar que recorre generaciones y secretos.,3,2022-10-29,apta para todos,472
res_1297,usr_0553,ser_0545,Reseña número 1297. Una saga familiar que recorre generaciones y secretos.,10,2023-06-06,recomendada|imprescindible,475
res_1298,usr_0525,ser_1244,Reseña número 1298. Comedia que retrata la vida cotidiana con humor inteligente.,8,2022-08-31,apta para todos|joya oculta|clásico moderno,51
res_1299,usr_0775,ser_2311,Reseña número 1299. Investigación criminal que pone a prueba los límites de la justicia.,2,2024-05-24,decepcionante|solo adultos|apta para todos,305
res_1300,usr_0620,ser_0801,"Reseña número 1300. En un mundo donde las reglas se rompen, surgen héroes inesperados.",5,2023-10-22,apta para todos,173
res_1301,usr_0103,ser_0821,Reseña número 1301. Una mirada profunda a la condición humana en tiempos difíciles.,9,2024-06-07,sobrevalorada,212
res_1302,usr_0478,ser_2836,Reseña número 1302. Misterio y suspenso se entrelazan en esta serie cautivadora.,7,2022-06-17,imprescindible|sobrevalorada,422
res_1303,usr_0012,ser_1306,Reseña número 1303. Misterio y suspenso se entrelazan en esta serie cautivadora.,4,2023-04-09,recomendada|sobrevalorada,385
res_1304,usr_0685,ser_2844,Reseña número 1304. Una mirada profunda a la condición humana en tiempos difíciles.,7,2024-08-19,decepcionante,255
res_1305,usr_0718,ser_1064,Reseña número 1305. Romance que desafía las convenciones sociales de la época.,1,2024-05-05,clásico moderno|imprescindible|recomendada,89
res_1306,usr_0111,ser_1858,Reseña número 1306. Investigación criminal que pone a prueba los límites de la justicia.,10,2023-09-12,apta para todos,318
res_1307,usr_0789,ser_1848,"Reseña número 1307. Drama intenso sobre familia, lealtad y traición.",10,2024-05-22,decepcionante|apta para todos,26
res_1308,usr_0280,ser_0365,Reseña número 1308. Investigación criminal que pone a prueba los límites de la justicia.,7,2022-12-14,sobrevalorada|recomendada|joya oculta,387
res_1309,usr_0109,ser_2642,Reseña número 1309. Acción sin tregua en una aventura llena de giros inesperados.,8,2025-02-04,solo adultos|decepcionante|clásico moderno,353
res_1310,usr_0572,ser_1578,Reseña número 1310. Misterio y suspenso se entrelazan en esta serie cautivadora.,8,2023-06-14,imprescindible,311
res_1311,usr_0148,ser_2615,Reseña número 1311. Comedia que retrata la vida cotidiana con humor inteligente.,6,2023-05-21,solo adultos,498
res_1312,usr_0343,ser_1337,Reseña número 1312. Una historia épica que cambia el destino de los protagonistas para siempre.,5,2024-03-11,apta para todos,57
res_1313,usr_0303,ser_2892,Reseña número 1313. Una mirada profunda a la condición humana en tiempos difíciles.,9,2023-07-11,sobrevalorada,308
res_1314,usr_0478,ser_0515,Reseña número 1314. Acción sin tregua en una aventura llena de giros inesperados.,8,2023-11-20,clásico moderno|sobrevalorada,214
res_1315,usr_0604,ser_2590,Reseña número 1315. Una historia épica que cambia el destino de los protagonistas para siempre.,10,2023-08-26,joya oculta,66
res_1316,usr_0365,ser_2704,Reseña número 1316. Una historia épica que cambia el destino de los protagonistas para siempre.,10,2023-12-24,sobrevalorada|solo adultos,346
res_1317,usr_0749,ser_0231,Reseña número 1317. Una mirada profunda a la condición humana en tiempos difíciles.,9,2023-11-08,clásico moderno|imprescindible|joya oculta,386
res_1318,usr_0536,ser_0763,Reseña número 1318. Una mirada profunda a la condición humana en tiempos difíciles.,2,2023-03-07,apta para todos,248
res_1319,usr_0525,ser_0886,Reseña número 1319. Misterio y suspenso se entrelazan en esta serie cautivadora.,4,2024-01-06,clásico moderno|joya oculta|apta para todos,55
res_1320,usr_0622,ser_1898,Reseña número 1320. Romance que desafía las convenciones sociales de la época.,7,2023-05-22,clásico moderno|joya oculta|sobrevalorada,360
res_1321,usr_0674,ser_2358,"Reseña número 1321. Drama intenso sobre familia, lealtad y traición.",3,2023-11-16,joya oculta|imprescindible|sobrevalorada,354
